gene_a,gene_b,weight
MMP2,FN1,0.12246248871088028
BRAF,ARID4A,0.1224496066570282
WFDC2,SLPI,0.12234173715114594
KRT19,SLPI,0.12217807024717331
CD74,HLA-DQA1,0.12210564315319061
SPARC,VCAN,0.12209069728851318
WFDC2,LCN2,0.1220300942659378
FOS,ATF3,0.12185242027044296
TIMP3,CCDC80,0.12183456122875214
FXYD3,TFAP2C,0.12180271744728088
KRT7,DSP,0.12124195694923401
FOS,JUNB,0.12123874574899673
CLDN7,MAL2,0.12118745595216751
IL1R1,LAMB1,0.1209762692451477
INO80D,TNRC6C,0.12094102799892426
SFN,DSP,0.12079716473817825
KRT17,SOX9,0.12057912349700928
CLK4,FAM76B,0.1204952746629715
CREBZF,KIAA2026,0.1200752705335617
FGFR1,SNAI2,0.12005951255559921
CLK4,DGKE,0.12003404647111893
WFDC2,ATP1B1,0.12002861499786377
JUN,JUNB,0.11971484869718552
TACSTD2,SDC4,0.11962535232305527
ITGB6,GATA3,0.1195567324757576
HLA-DRB1,HLA-DMA,0.11905515938997269
GATA3,HIST1H2BD,0.1189059466123581
SDC4,MT1X,0.11885074526071548
DNAJB1,FOSB,0.11873002350330353
ACTA2,ACTG2,0.11867601424455643
EVA1C,CRIM1,0.11865981668233871
S100A14,STC2,0.11858886480331421
ADAMTS4,TCF4,0.11852084845304489
CREBRF,JMY,0.11847855150699615
TNRC6C,TARSL2,0.11836136877536774
ZNF263,MTA2,0.11835804581642151
HEXIM1,PCF11,0.1182849332690239
CAMK2D,MIB1,0.11826629191637039
HELZ,ZC3H4,0.1181863471865654
ADD3,RORA,0.11808188259601593
SPARC,A2M,0.11791355907917023
TIMP3,SPARC,0.11790461838245392
DPP8,CASP3,0.11786459386348724
IL1R1,FN1,0.11775673925876617
TGFB1,SH2B3,0.11762480437755585
FXYD3,KRT81,0.11752499639987946
NAA16,ARID4A,0.11748452484607697
CHI3L2,ITGB6,0.11743953078985214
KRT18,LCN2,0.11738497763872147
CLDN4,SOX9,0.11732061952352524
ACSL4,FNDC3A,0.11727239191532135
IL1R1,CBLB,0.11723239719867706
KRT16,KRT15,0.11719421297311783
PXK,RASA3,0.11708852648735046
TFAP2C,SFRP1,0.11708732694387436
KIDINS220,LENG8,0.11679317057132721
CLDN7,BAMBI,0.11658795922994614
KRT14,S100A14,0.11654338985681534
FCER1G,ZEB2,0.1165386363863945
HSPH1,FOSB,0.11641939729452133
KRT16,SDC4,0.1160336583852768
PCNX1,RP2,0.11596930772066116
MEF2A,PLXNA2,0.11564186215400696
BCAM,PDLIM1,0.11560165882110596
KRT14,MT1X,0.1153678148984909
AL031777.3,HIST1H2BG,0.11533094942569733
ELF3,CLDN3,0.11527100950479507
S100A14,DSP,0.11524350196123123
KCTD12,MEF2C,0.11471245437860489
KRT17,TFAP2C,0.11467894166707993
GTF3C1,SENP1,0.11464550346136093
MEF2D,JMY,0.11458499729633331
DCN,CRISPLD2,0.11447924375534058
MKLN1,FBRS,0.1144535094499588
CLDN4,SMIM22,0.11443277448415756
RARRES2,CRISPLD2,0.11411029100418091
RNF213,SLFN5,0.11410801112651825
TIMP3,LHFPL6,0.11399394273757935
GTF2A1,COG3,0.11398466676473618
TM4SF18,ECE1,0.1139674186706543
TACSTD2,STC2,0.11393535137176514
SLC39A6,TRPS1,0.11392604559659958
