gene_a,gene_b,weight
AKAP10,ZCCHC9,0.49501171708106995
RNF113A,CCDC174,0.4949783980846405
IGFBP7,TIMP3,0.4948488473892212
DIP2A,HERC1,0.4947507977485657
RICTOR,PXK,0.49472543597221375
NUDT19,HSF2,0.49424612522125244
PPWD1,PXK,0.4942357540130615
MKLN1,ABCD4,0.493958443403244
DIP2A,AQR,0.4939011037349701
FXYD3,WFDC2,0.4938882887363434
EHD2,DPYSL3,0.49378493428230286
ACOT7,SIN3A,0.49378126859664917
ANKRD13D,MZT1,0.49374040961265564
USP42,NAB1,0.493598073720932
ANKZF1,MAPKAPK5-AS1,0.493527352809906
CENPC,SIK3,0.4923037588596344
CEP55,CCNB2,0.49228793382644653
OPA1,RBM28,0.49212926626205444
KLHL28,SETD4,0.4920186698436737
RARRES2,SULF1,0.4918667674064636
SP110,OAS1,0.4918561279773712
PDZK1IP1,SLPI,0.49180296063423157
R3HDM2,CEP350,0.4917786717414856
MKI67,CENPF,0.49170517921447754
PIK3R4,SLC25A22,0.491393119096756
RPRD2,INPP5K,0.49133726954460144
TAB3,MYO9A,0.49120041728019714
GCLM,MTA2,0.491001158952713
NR2C2,PEX1,0.4906555712223053
SNX9,MEF2D,0.4904755651950836
USP42,CEP350,0.4904555678367615
TOP2A,NUSAP1,0.4903619885444641
NIPBL,TBC1D17,0.4901769459247589
WFDC2,TACSTD2,0.4901745319366455
ETFRF1,ZNF91,0.489933580160141
ZFYVE27,COQ5,0.4897892475128174
TENT2,TNFRSF14,0.4896056354045868
NIPBL,GAK,0.4894874095916748
BTBD10,ELAC2,0.4890633523464203
CENPT,SMCR5,0.4889322519302368
MTREX,CNOT3,0.488917738199234
UHRF2,MED6,0.4888899624347687
MMP14,TIMP2,0.48888272047042847
CTR9,ZMYM5,0.488699734210968
TMEM80,MAP4K2,0.4885759651660919
SCAMP1-AS1,ADAT1,0.4883345663547516
ANKRA2,HIVEP2,0.4881674349308014
C15orf40,ELAC2,0.4881390929222107
C15orf40,NIPBL,0.4877197742462158
UHRF2,TNRC6C,0.4876345098018646
CENPT,ESCO1,0.4874137043952942
PXK,HIPK1,0.4872884452342987
ANAPC7,SMCR5,0.48723968863487244
STIM1,MED17,0.4869946837425232
MON2,UBR1,0.48663854598999023
CHEK1,AL133453.1,0.48662951588630676
UTRN,PPP1R9B,0.4861798882484436
ZMYM5,CCDC117,0.48603299260139465
UBR2,TVP23B,0.4854350686073303
CENPT,CYP20A1,0.4854215681552887
GFM1,DHX38,0.4853852689266205
SAA1,DMKN,0.48524010181427
RRM2,CCNA2,0.4848369359970093
DNAJB14,ELP5,0.4843924641609192
ANKRA2,DMTF1,0.4843730032444
PACS1,PAN3,0.48409348726272583
ZFP36L2,JUNB,0.4840560853481293
FBXO38,CCDC159,0.48404261469841003
MYO9A,TMEM187,0.4837836027145386
MTREX,EML2,0.4837462306022644
CCDC6,MYO9A,0.4835794270038605
IFITM3,PMP22,0.4833104908466339
MTUS1,CRIP2,0.4832071363925934
GTSE1,CCNB2,0.48296138644218445
HERC1,LCOR,0.4827321469783783
ACOT7,HSF2,0.4826202690601349
ZNF263,TBC1D10A,0.4823404848575592
ETFRF1,ZNF277,0.48231425881385803
ZW10,POM121,0.48218250274658203
MMS22L,TRIM32,0.4821646213531494
NCOA2,SNUPN,0.4821556806564331
NUDCD3,LETM1,0.4820176959037781
KANSL3,TTL,0.4818812310695648
SAA1,S100A2,0.48140600323677063
NFIL3,RRP12,0.4812188148498535
CHD8,BTBD7,0.4810314178466797
BSDC1,TULP4,0.4809306263923645
SPEN,ZNF277,0.4807569980621338
MRPL10,LRCH3,0.4803335964679718
TRIM13,CTR9,0.4803190529346466
OTULIN,CEP350,0.4803024232387543
AAK1,GCLM,0.48002511262893677
ITPKB,CWF19L1,0.47990551590919495
PACS1,ASB3,0.4797764718532562
LPCAT1,LMBR1L,0.47965899109840393
HHLA3,GTF3C1,0.479652464389801
IGFBP7,HSPG2,0.47961360216140747
CNST,MAP3K4,0.4795142710208893
OTUD4,ABCD4,0.4795033037662506
CNOT3,GPS2,0.479420006275177
ASB3,WHAMM,0.4793820381164551
C15orf40,CCDC117,0.47923532128334045
PTPRC,ALOX5AP,0.47909873723983765
NUP98,PKNOX1,0.4789852797985077
UGCG,ITPRIPL2,0.47893789410591125
SGF29,INTS9,0.4786323308944702
ABTB1,WHAMM,0.4784018099308014
HELZ,LETM1,0.47834885120391846
S100A13,CD59,0.47824826836586
CD48,ALOX5AP,0.4781424105167389
HMGB2,UBE2S,0.4779236316680908
STIM1,MYSM1,0.4778934717178345
CCNT1,ZNF430,0.4776231050491333
CCDC174,ASCC1,0.4773425757884979
TAGAP,C16orf54,0.47726935148239136
SPRTN,CDC40,0.477133572101593
MED11,SLC25A22,0.4769934117794037
FAM76B,CSGALNACT2,0.47607436776161194
SMC4,TMPO,0.4756154716014862
AAK1,R3HDM2,0.4754607379436493
MARCH1,LILRB4,0.4751637279987335
ABCD4,CHD3,0.4751008450984955
TUT7,NECAP1,0.47495919466018677
PERP,SFRP1,0.47476765513420105
EHD2,MAP1B,0.47438889741897583
C15orf40,CEP350,0.47425273060798645
SPEN,R3HDM2,0.4740881323814392
ZWINT,TK1,0.47406643629074097
CCDC174,ZNF277,0.4739975035190582
KRT17,ELF3,0.47376734018325806
DNAJB14,RAB3GAP1,0.47375884652137756
MSH3,CALCOCO2,0.47339141368865967
CDK1,ZWINT,0.47331467270851135
IKBKE,GLMN,0.4732988476753235
UBR3,PKNOX1,0.47289925813674927
OTUD4,CDK12,0.47288432717323303
ANKRD13D,KLHL36,0.47287410497665405
AKAP10,PACS1,0.4728486239910126
MT-ND2,MT-CO2,0.472714364528656
PLXNA3,ZNF335,0.47258418798446655
HLA-DPA1,HLA-DRA,0.47233131527900696
USP42,ATXN2L,0.4721693992614746
ERV3-1,SUMF2,0.4720490276813507
ELF3,SFN,0.4720055162906647
EXOSC6,NUDCD3,0.4717996120452881
CCDC174,USP42,0.4717365503311157
ZNF226,ESCO1,0.47163060307502747
MKI67,CCNA2,0.4710308611392975
ZNF493,MED7,0.4709877073764801
DDIT3,LRIF1,0.4709722697734833
NIPBL,USP42,0.47077059745788574
NPDC1,ARHGEF12,0.47075921297073364
ERV3-1,PLA2G16,0.4707484543323517
TOP2A,CCNB2,0.47068172693252563
TAB3,CBL,0.4704495966434479
CRIP2,PTPN14,0.4703179895877838
GAK,ZNF277,0.4701523780822754
COQ5,SNUPN,0.47011369466781616
PPP2R5A,ZNF224,0.4700831472873688
FBXL3,PPIL4,0.47001564502716064
RICTOR,EML4,0.46992895007133484
LAMA4,CCDC3,0.4699109196662903
CDC40,TTC39C,0.46985098719596863
TRIM13,CSGALNACT2,0.4694611430168152
CDC40,FAM53C,0.46933475136756897
CCNYL1,OTUD1,0.4690675437450409
LTB,NCF1,0.4689722955226898
C1R,MYL9,0.46891483664512634
ESCO1,MSL2,0.46877580881118774
MAGI1,CTTN,0.4687488079071045
ZFR,NCOA6,0.4686797559261322
NAB1,SMAD7,0.4683783948421478
LASP1,PPIL4,0.46822646260261536
DENND4B,APH1B,0.46817314624786377
ZNF263,NIPBL,0.4679754972457886
IGHG3,IGLC2,0.4678422510623932
SIN3A,RMND5A,0.46782803535461426
CEMIP2,SLFN5,0.46739810705184937
MS4A4A,OLR1,0.4672103524208069
FTX,BAZ2B,0.4668881893157959
CALD1,C9orf3,0.4668563902378082
