condition,gene,weighted_degree,degree
ER_tumor,MAPK1IP1L,0.2657323628664017,2
ER_tumor,HMGXB3,0.2646538615226745,2
ER_tumor,SPAG7,0.2642150372266769,2
ER_tumor,SF3B1,0.2631533071398735,2
ER_tumor,DMAP1,0.263083666563034,2
ER_tumor,BIRC6,0.2624323964118957,2
ER_tumor,RSBN1,0.2619221657514572,2
ER_tumor,SBNO2,0.261574350297451,2
ER_tumor,PPP1R2,0.2614089846611023,2
ER_tumor,ZRANB1,0.2605344578623771,2
ER_tumor,BRD9,0.2599778100848198,2
ER_tumor,MYO1C,0.2593447864055633,2
ER_tumor,IFNGR2,0.2584877237677574,2
ER_tumor,GALNT10,0.2580377832055092,2
ER_tumor,FBXW5,0.2577424347400665,2
ER_tumor,POLR2B,0.2572894543409347,2
ER_tumor,IFI6,0.2569965720176697,1
ER_tumor,ISG15,0.2569965720176697,1
ER_tumor,NUP50,0.2569213584065437,2
ER_tumor,URM1,0.2564991861581802,2
ER_tumor,ADD1,0.2562411651015281,2
ER_tumor,RAB3GAP2,0.2557410076260566,2
ER_tumor,CD74,0.2549647912383079,2
ER_tumor,COX19,0.2547115907073021,2
ER_tumor,MLLT6,0.2546550706028938,2
ER_tumor,EIF5A,0.2542202323675155,2
ER_tumor,CYBC1,0.2537901997566223,1
ER_tumor,MAP4,0.2531716823577881,2
ER_tumor,DERL1,0.2519832104444504,2
ER_tumor,NBAS,0.2519493848085403,2
ER_tumor,RNF13,0.2512660473585129,2
ER_tumor,TMEM60,0.2510606423020363,2
ER_tumor,BFAR,0.2509271204471588,2
ER_tumor,KDM2A,0.2505234032869339,2
ER_tumor,ERLEC1,0.2501061260700226,2
ER_tumor,IK,0.2500940859317779,1
ER_tumor,RBM5,0.2500940859317779,1
ER_tumor,PPM1A,0.2500367984175682,2
ER_tumor,TLE3,0.2494872957468032,2
ER_tumor,BLOC1S6,0.2491928935050964,2
ER_tumor,ARIH2,0.2479428276419639,2
ER_tumor,COPS2,0.2477352246642112,2
ER_tumor,MAPKAP1,0.2466759011149406,2
ER_tumor,ZBTB43,0.2464964762330055,2
ER_tumor,SART1,0.2464156523346901,2
ER_tumor,SLC35E3,0.246134839951992,2
ER_tumor,CHD2,0.2455264702439308,2
ER_tumor,RPA1,0.2440962046384811,2
ER_tumor,COMMD3,0.2437592819333076,2
ER_tumor,TMEM165,0.2415037378668785,2
ER_tumor,ARID4A,0.2414337322115898,2
ER_tumor,PDCD11,0.2410381287336349,2
ER_tumor,FOS,0.240893542766571,2
ER_tumor,DDX6,0.2401523292064666,2
ER_tumor,PDCD6IP,0.239574909210205,2
ER_tumor,LETM1,0.2395140454173088,2
ER_tumor,SMNDC1,0.2394060119986534,2
ER_tumor,FLNB,0.2391774952411651,2
ER_tumor,ZBTB38,0.239054225385189,2
ER_tumor,TMEM170A,0.2388732880353927,2
ER_tumor,MYO19,0.2384213507175445,2
ER_tumor,YBX3,0.2374426797032356,2
ER_tumor,ACTR3,0.2368853390216827,2
ER_tumor,SPPL2A,0.2362439930438995,1
ER_tumor,VCPIP1,0.2355567365884781,2
ER_tumor,PITPNA,0.2343690916895866,2
ER_tumor,HUWE1,0.2342435643076896,2
ER_tumor,SUMF2,0.2339773774147033,1
ER_tumor,ATF6B,0.2339773774147033,1
ER_tumor,U2SURP,0.2338678836822509,2
ER_tumor,ITGB1,0.2329189330339431,2
ER_tumor,NAE1,0.2318064123392105,2
ER_tumor,NAA50,0.2317519336938858,2
ER_tumor,BIRC2,0.231283813714981,1
ER_tumor,TTC19,0.231283813714981,1
ER_tumor,AES,0.230715736746788,2
ER_tumor,CGGBP1,0.2306511774659156,2
ER_tumor,RSPRY1,0.2304368689656257,2
ER_tumor,EP300,0.2304093763232231,2
ER_tumor,MECP2,0.2289923429489135,2
ER_tumor,CD2AP,0.2289598286151886,2
ER_tumor,DPP3,0.2288259714841842,2
ER_tumor,ZNF451,0.2286321967840194,1
ER_tumor,OSGIN2,0.2282463461160659,2
ER_tumor,THAP12,0.2272509336471557,2
ER_tumor,TMX3,0.2270800992846489,2
ER_tumor,ABHD17A,0.2267393767833709,2
ER_tumor,CTSB,0.2264260426163673,2
ER_tumor,CREBZF,0.2263845652341842,2
ER_tumor,PSMD13,0.226224847137928,2
ER_tumor,RBM4,0.2260646522045135,2
ER_tumor,CNOT6L,0.2258186936378479,2
ER_tumor,PSMD12,0.2251515761017799,2
ER_tumor,CPNE1,0.2244999483227729,2
ER_tumor,HNRNPUL1,0.2242244258522987,2
ER_tumor,SLU7,0.224152609705925,2
ER_tumor,AKAP13,0.2238295525312423,2
ER_tumor,AKAP8L,0.2237018495798111,2
ER_tumor,GSTO1,0.2231346294283867,2
ER_tumor,NFE2L2,0.2231184393167495,1
ER_tumor,ZFAND5,0.2231184393167495,1
ER_tumor,SEMA4C,0.2229728698730468,2
ER_tumor,RSU1,0.2228923738002777,2
ER_tumor,FRYL,0.2223244756460189,2
ER_tumor,IBTK,0.2218521162867546,2
ER_tumor,STOM,0.2216680273413658,2
ER_tumor,ACIN1,0.2212537750601768,2
ER_tumor,HBS1L,0.2211321964859962,2
ER_tumor,USP53,0.2208756431937217,2
ER_tumor,SEC31A,0.2206356897950172,2
ER_tumor,TNFRSF12A,0.2202008888125419,2
ER_tumor,TACSTD2,0.2196000963449478,1
ER_tumor,TAOK1,0.219378188252449,2
ER_tumor,MZT1,0.218109905719757,1
ER_tumor,ROCK1,0.2180007472634315,2
ER_tumor,UBE2W,0.2167951464653015,2
ER_tumor,UBTF,0.2165621519088745,1
ER_tumor,NUBP1,0.2162792012095451,2
ER_tumor,CASP2,0.2158041596412658,2
ER_tumor,TENT4B,0.2151379361748695,2
ER_tumor,ANKLE2,0.2147061973810196,1
ER_tumor,LRCH4,0.2140866816043853,2
ER_tumor,MED1,0.2133279964327812,2
ER_tumor,TRAK1,0.2132039815187454,2
ER_tumor,SRP54,0.212964542210102,2
ER_tumor,EPC1,0.2129279971122741,1
ER_tumor,C9orf78,0.2129279971122741,1
ER_tumor,PNO1,0.2119732499122619,2
ER_tumor,CRYZL1,0.2118677124381065,2
ER_tumor,DUT,0.2118644118309021,1
ER_tumor,RALA,0.2117766886949539,1
ER_tumor,NELFB,0.2114905342459678,2
ER_tumor,CCPG1,0.2113363742828369,2
ER_tumor,TSPAN3,0.2112861275672912,1
ER_tumor,MLXIP,0.2103859186172485,1
ER_tumor,HLA-DPB1,0.2093425095081329,1
ER_tumor,DPP8,0.2090631797909736,2
ER_tumor,SERINC1,0.2088746726512909,1
ER_tumor,PJA2,0.2088746726512909,1
ER_tumor,AZIN1,0.2086762934923172,2
ER_tumor,TMEM138,0.208670288324356,2
ER_tumor,COPS4,0.2085698693990707,2
ER_tumor,SNRNP35,0.2058401480317115,2
ER_tumor,SLC20A1,0.2058221250772476,1
ER_tumor,ZNF131,0.2058221250772476,1
ER_tumor,OSGEP,0.2050835043191909,2
ER_tumor,RNF139,0.2047555223107338,2
ER_tumor,STAG1,0.2045518010854721,1
ER_tumor,CUX1,0.2045518010854721,1
ER_tumor,REXO2,0.2045177370309829,2
ER_tumor,AIMP1,0.2043419033288955,1
ER_tumor,C1orf52,0.2042948752641677,2
ER_tumor,SF3B3,0.2040258720517158,2
ER_tumor,CASC3,0.2021712809801101,1
ER_tumor,KNOP1,0.2017836943268776,2
ER_tumor,S100A13,0.2002225518226623,1
ER_tumor,ADIRF,0.2002225518226623,1
ER_tumor,USO1,0.1992590129375457,1
ER_tumor,NOL4L,0.1975429654121399,1
ER_tumor,ZNF514,0.1975429654121399,1
ER_tumor,EIF4EBP2,0.1935343295335769,1
ER_tumor,HOOK3,0.1935343295335769,1
ER_tumor,CUL4A,0.1933391988277435,1
ER_tumor,LCOR,0.1929828226566314,1
ER_tumor,CDC42SE1,0.1929828226566314,1
ER_tumor,PAK2,0.1920946985483169,1
ER_tumor,COPB1,0.1920946985483169,1
ER_tumor,DHX30,0.1917233765125274,1
ER_tumor,CHMP4A,0.1912752091884613,1
ER_tumor,CIZ1,0.1902468800544738,1
ER_tumor,POLL,0.1873616874217987,1
ER_tumor,MMS19,0.1873616874217987,1
ER_tumor,ILF3-DT,0.1871379017829895,1
ER_tumor,TRIM26,0.1851245015859604,1
ER_tumor,FTO,0.1847522109746933,1
ER_tumor,HSP90B1,0.1847098022699356,1
ER_tumor,PDIA6,0.1847098022699356,1
ER_tumor,STX16,0.1844008415937423,1
ER_tumor,TNPO1,0.1844008415937423,1
ER_tumor,FKBP11,0.1827652156352996,1
ER_tumor,AP2A2,0.1825513839721679,1
ER_tumor,MTREX,0.1808923631906509,1
ER_tumor,OSBPL8,0.1808923631906509,1
ER_tumor,AKAP17A,0.1796194314956665,1
ER_tumor,GPANK1,0.1796194314956665,1
ER_tumor,DNAJB1,0.1793946474790573,1
ER_tumor,PPM1G,0.1785104870796203,1
ER_tumor,TIMM44,0.1777236312627792,1
ER_tumor,RBFOX2,0.1774446964263916,1
ER_tumor,NECAP1,0.1771009117364883,1
ER_tumor,MT-CO3,0.1767154783010482,1
ER_tumor,MT-CO2,0.1767154783010482,1
ER_tumor,VIM,0.1745937019586563,1
ER_tumor,ODR4,0.1742904186248779,1
ER_tumor,MTHFD1,0.1742904186248779,1
ER_tumor,M6PR,0.1738539040088653,1
ER_tumor,CARHSP1,0.1734769940376281,1
ER_tumor,BZW1,0.173072263598442,1
ER_tumor,GFPT1,0.1720442920923233,1
ER_tumor,MTAP,0.171567216515541,1
ER_tumor,ATP2A2,0.1712798625230789,1
ER_tumor,MRPL35,0.1702097952365875,1
ER_tumor,KXD1,0.1702097952365875,1
ER_tumor,THAP5,0.1690885871648788,1
ER_tumor,CCDC174,0.1690885871648788,1
ER_tumor,UBR5,0.1684318631887436,1
ER_tumor,ATL3,0.1684318631887436,1
ER_tumor,ANAPC7,0.1661266535520553,1
ER_tumor,C12orf45,0.1640865802764892,1
ER_tumor,MED16,0.1638138145208358,1
ER_tumor,EIF2B1,0.1638138145208358,1
ER_tumor,CD276,0.162832960486412,1
ER_tumor,NFE2L1,0.1624176055192947,1
ER_tumor,SMG1,0.1621839851140976,1
ER_tumor,REL,0.1620215475559234,1
ER_tumor,UFD1,0.1614873856306076,1
ER_tumor,FXYD3,0.1611682027578354,1
ER_tumor,CIAO1,0.1607685387134552,1
ER_tumor,SERGEF,0.160521775484085,1
ER_tumor,MID1IP1,0.160521775484085,1
ER_tumor,MT-ND3,0.1604101508855819,1
ER_tumor,LONP2,0.1602596640586853,1
ER_tumor,TMEM39B,0.1601928919553756,1
ER_tumor,NFX1,0.1601928919553756,1
ER_tumor,AMDHD2,0.1598965972661972,1
ER_tumor,NAT9,0.1596452593803405,1
ER_tumor,RFX1,0.1593193262815475,1
ER_tumor,FAM114A1,0.1567965745925903,1
ER_tumor,MRPL16,0.1553910672664642,1
ER_tumor,RCE1,0.1553910672664642,1
ER_tumor,MYO9A,0.1552323549985885,1
ER_tumor,WDR55,0.1542789787054062,1
ER_tumor,NR1H2,0.1540032774209976,1
ER_tumor,IFITM2,0.1531837880611419,1
ER_tumor,IFITM3,0.1531837880611419,1
ER_tumor,IDH1,0.1528748124837875,1
ER_tumor,TMEM43,0.1525058001279831,1
ER_tumor,SVBP,0.1518100649118423,1
ER_tumor,NBPF14,0.1515120565891266,1
ER_tumor,ABCD4,0.1515120565891266,1
ER_tumor,TRNAU1AP,0.1508422791957855,1
ER_tumor,NEK9,0.1506196856498718,1
ER_tumor,TMEM127,0.1506196856498718,1
ER_tumor,YPEL2,0.1505151093006134,1
ER_tumor,SLC25A29,0.1505151093006134,1
ER_tumor,VPS53,0.1502999514341354,1
ER_tumor,MZF1,0.1502999514341354,1
ER_tumor,RBM22,0.150270015001297,1
ER_tumor,GATAD2B,0.1497517228126526,1
ER_tumor,YTHDF3,0.1496645957231521,1
ER_tumor,ACTB,0.1493484675884246,1
ER_tumor,CAPZB,0.1493484675884246,1
ER_tumor,ZNF791,0.1464729309082031,1
ER_tumor,MIA3,0.1460467129945755,1
ER_tumor,NIFK,0.1458635777235031,1
ER_tumor,VPS36,0.1456533074378967,1
ER_tumor,FLNA,0.1454550772905349,1
ER_tumor,POP5,0.1448729634284973,1
ER_tumor,CSRP1,0.1437710374593734,1
ER_tumor,IL6ST,0.1435404568910598,1
ER_tumor,SARAF,0.143235296010971,1
ER_tumor,CCNL1,0.143235296010971,1
ER_tumor,DICER1,0.1431538462638855,1
ER_tumor,RAB35,0.1430367231369018,1
ER_tumor,TEX261,0.1430367231369018,1
ER_tumor,FNTA,0.1425575315952301,1
ER_tumor,LTBP4,0.1424243003129959,1
ER_tumor,TMEM189,0.1421191692352295,1
ER_tumor,CTNNA1,0.1420744359493255,1
ER_tumor,IDH2,0.1417832523584365,1
ER_tumor,PMF1,0.1417832523584365,1
ER_tumor,TNFRSF1A,0.1411017924547195,1
ER_tumor,HSPA1B,0.1407072842121124,1
ER_tumor,E2F4,0.1402685195207595,1
ER_tumor,CCDC167,0.1401814669370651,1
ER_tumor,XPO6,0.1401571333408355,1
ER_tumor,CHD1,0.140007808804512,1
ER_tumor,HBP1,0.140007808804512,1
ER_tumor,HEXA,0.1396590918302536,1
ER_tumor,TSC2,0.1393535435199737,1
ER_tumor,SUGP1,0.1392312198877334,1
ER_tumor,PDK2,0.1392312198877334,1
ER_tumor,ARF4,0.1387035399675369,1
ER_tumor,TRAPPC4,0.1385688185691833,1
ER_tumor,CHERP,0.1385688185691833,1
ER_tumor,PSMA4,0.1381687521934509,1
ER_tumor,XPOT,0.1378280073404312,1
ER_tumor,SLC35B3,0.1378280073404312,1
ER_tumor,SIKE1,0.1372342705726623,1
ER_tumor,MAGI1,0.1368139088153839,1
ER_tumor,LRP6,0.1368139088153839,1
ER_tumor,TRIM33,0.1368121951818466,1
ER_tumor,CDK13,0.1364846974611282,1
ER_tumor,JMJD6,0.1360840797424316,1
ER_tumor,ATP1A1,0.1354986429214477,1
ER_tumor,RRBP1,0.1350650936365127,1
ER_tumor,ELOVL5,0.1348558813333511,1
ER_tumor,ARHGDIA,0.1347234696149826,1
ER_tumor,HIPK1,0.1344955116510391,1
ER_tumor,NUP58,0.1344955116510391,1
ER_tumor,PGM1,0.1340294182300567,1
ER_tumor,CGRRF1,0.1339782774448394,1
ER_tumor,NPEPL1,0.1339782774448394,1
ER_tumor,MAN1B1,0.1330489814281463,1
ER_tumor,CLSTN1,0.132532313466072,1
ER_tumor,STAU2,0.1324230283498764,1
ER_tumor,CALCOCO2,0.1321399360895156,1
ER_tumor,SEMA3C,0.1314272433519363,1
ER_tumor,PCGF5,0.1312572360038757,1
ER_tumor,CCM2,0.1311149448156356,1
ER_tumor,SLC41A3,0.1307312101125717,1
ER_tumor,ACOX1,0.1307312101125717,1
ER_tumor,LARP4,0.1303710043430328,1
ER_tumor,MBTPS1,0.1300482153892517,1
ER_tumor,ZNF281,0.1298792213201522,1
ER_tumor,ZNF217,0.1298792213201522,1
ER_tumor,GTF2F1,0.129653587937355,1
ER_tumor,GPATCH8,0.129653587937355,1
ER_tumor,NFKBIA,0.1293750256299972,1
ER_tumor,DUSP1,0.1293750256299972,1
ER_tumor,FAM219B,0.1293376982212066,1
ER_tumor,SDC4,0.1289489567279815,1
ER_tumor,TMEM101,0.128884345293045,1
ER_tumor,PSME4,0.1287151724100113,1
ER_tumor,CHCHD10,0.1278943419456482,1
ER_tumor,GATA3,0.1278150230646133,1
ER_tumor,NOP58,0.1277825236320495,1
ER_tumor,SHC1,0.12774159014225,1
ER_tumor,ICA1,0.126982107758522,1
ER_tumor,RTL8C,0.12697833776474,1
ER_tumor,SERPINH1,0.12697833776474,1
ER_tumor,FIP1L1,0.1268366873264312,1
ER_tumor,PTPRA,0.1266028583049774,1
ER_tumor,UBE2L6,0.1262781769037246,1
ER_tumor,LMAN1,0.1256860047578811,1
ER_tumor,CREB3L2,0.1256860047578811,1
ER_tumor,UBP1,0.1256293505430221,1
ER_tumor,WDR82,0.1256197094917297,1
ER_tumor,ZSWIM8,0.125580757856369,1
ER_tumor,GPAT4,0.125580757856369,1
ER_tumor,SAFB,0.1254655569791793,1
ER_tumor,ZFAND2B,0.1254186034202575,1
ER_tumor,MAU2,0.124760203063488,1
ER_tumor,CAMK2G,0.1247587129473686,1
ER_tumor,CLINT1,0.1245491206645965,1
ER_tumor,HYAL2,0.1244144886732101,1
ER_tumor,RPRD1B,0.1243689879775047,1
ER_tumor,AIDA,0.1243651211261749,1
ER_tumor,CMC2,0.1242641285061836,1
ER_tumor,TOR1AIP2,0.1239870563149452,1
ER_tumor,ARL2,0.123708851635456,1
ER_tumor,TRAPPC1,0.1235938072204589,1
ER_tumor,ZMIZ2,0.1235923394560813,1
ER_tumor,FUBP1,0.1235866919159889,1
ER_tumor,INTS1,0.123582936823368,1
ER_tumor,PSMB8,0.1232959628105163,1
ER_tumor,B4GALT1,0.1232258081436157,1
ER_tumor,KLC1,0.1232258081436157,1
ER_tumor,ARHGAP29,0.12320077419281,1
ER_tumor,LTBP3,0.1225475072860717,1
ER_tumor,OAZ2,0.1225333884358406,1
ER_tumor,HCFC1R1,0.1225333884358406,1
ER_tumor,JPX,0.1224772706627845,1
ER_tumor,CHD8,0.1223505139350891,1
ER_tumor,TOP2B,0.1223505139350891,1
ER_tumor,RABGAP1,0.1220711097121238,1
ER_tumor,ARID4B,0.1220206022262573,1
ER_tumor,SUPT6H,0.1218368411064148,1
ER_tumor,WDFY3,0.1215883493423461,1
ER_tumor,STARD3,0.121267057955265,1
ER_tumor,TARDBP,0.1205523461103439,1
ER_tumor,TMEM167A,0.120036780834198,1
ER_tumor,PPP6R2,0.1197879612445831,1
ER_tumor,CNPY3,0.1196215152740478,1
ER_tumor,SUB1,0.1195156276226043,1
ER_tumor,SRP19,0.1195156276226043,1
ER_tumor,PRSS23,0.1194394454360008,1
ER_tumor,ACTN1,0.1190172210335731,1
ER_tumor,TWISTNB,0.1188589558005333,1
ER_tumor,RANBP9,0.1188168749213218,1
ER_tumor,RGS10,0.1187865510582923,1
ER_tumor,GGA1,0.1187508031725883,1
ER_tumor,HSPA5,0.1187158450484275,1
ER_tumor,DYNC1H1,0.1186279505491256,1
ER_tumor,CUL5,0.1183129996061325,1
ER_tumor,AC005261.1,0.1183009147644043,1
ER_tumor,VASP,0.1182896196842193,1
ER_tumor,CNOT2,0.1182188764214515,1
ER_tumor,PCGF3,0.1179137155413627,1
ER_tumor,GPC1,0.1178744584321975,1
ER_tumor,SIL1,0.1174811050295829,1
ER_tumor,COMMD2,0.1173853576183319,1
ER_tumor,RNF14,0.1173813119530677,1
ER_tumor,UPF3B,0.1170431673526763,1
ER_tumor,ZC3H8,0.1170222833752632,1
ER_tumor,NCSTN,0.1168400943279266,1
ER_tumor,H2AFJ,0.1165698766708374,1
ER_tumor,COX6C,0.1165698766708374,1
ER_tumor,ANKRD11,0.116565391421318,1
ER_tumor,RBM28,0.116425909101963,1
ER_tumor,TAP1,0.1164033487439155,1
ER_tumor,UBE2D1,0.1164033487439155,1
ER_tumor,SCAMP1,0.1159202009439468,1
ER_tumor,TP53I13,0.1159202009439468,1
ER_tumor,ILKAP,0.1157199740409851,1
ER_tumor,DHRSX,0.115674577653408,1
ER_tumor,TMEM216,0.1156361103057861,1
ER_tumor,PPIE,0.1156361103057861,1
ER_tumor,UBAP2,0.1155087277293205,1
ER_tumor,APTX,0.11530152708292,1
ER_tumor,AP3B1,0.1152132824063301,1
ER_tumor,UGGT1,0.1150963529944419,1
ER_tumor,SREK1IP1,0.1150861158967018,1
ER_tumor,SEC61A1,0.1150410324335098,1
ER_tumor,MAFK,0.114673726260662,1
ER_tumor,RNF135,0.1141999065876007,1
ER_tumor,GTPBP1,0.1141785085201263,1
ER_tumor,EXOSC7,0.1139997020363807,1
ER_tumor,TMED9,0.1138548925518989,1
ER_tumor,MYDGF,0.1138548925518989,1
ER_tumor,WBP11,0.1136236265301704,1
ER_tumor,SPECC1L,0.1134679615497589,1
ER_tumor,UBXN2A,0.1134139075875282,1
ER_tumor,TTC14,0.1133249998092651,1
ER_tumor,CREBRF,0.1132518872618675,1
ER_tumor,SVIP,0.1132517382502555,1
ER_tumor,DEGS1,0.1131346747279167,1
ER_tumor,ZNF431,0.1128480732440948,1
ER_tumor,VMA21,0.1127886772155761,1
ER_tumor,DHX29,0.1126167997717857,1
ER_tumor,TRIM13,0.1125310286879539,1
ER_tumor,TTF1,0.1125310286879539,1
ER_tumor,SLMAP,0.1124815121293068,1
ER_tumor,ANXA5,0.1124081760644912,1
ER_tumor,GNAI2,0.1124081760644912,1
ER_tumor,TTC17,0.1122963428497314,1
ER_tumor,RP9,0.1122250631451606,1
ER_tumor,STK24,0.1120204031467437,1
ER_tumor,LAMP1,0.1120204031467437,1
ER_tumor,DCP2,0.1118105947971344,1
ER_tumor,PRR14L,0.1118105947971344,1
ER_tumor,PACS1,0.11167474091053,1
ER_tumor,CTBP1,0.1116310060024261,1
ER_tumor,VPS41,0.1113936528563499,1
ER_tumor,CYR61,0.1113400980830192,1
ER_tumor,AP1G1,0.1113320961594581,1
ER_tumor,BAG5,0.1113320961594581,1
ER_tumor,MOB4,0.1111419945955276,1
ER_tumor,NOB1,0.1109313145279884,1
ER_tumor,RAP1B,0.110734574496746,1
ER_tumor,PBXIP1,0.1105776652693748,1
ER_tumor,RARRES3,0.1105085983872413,1
ER_tumor,ZNF316,0.1104572787880897,1
ER_tumor,CPEB4,0.110298179090023,1
ER_tumor,TCEAL4,0.1102285385131836,1
ER_tumor,CDK5RAP1,0.1101429536938667,1
ER_tumor,PPFIA1,0.1101116612553596,1
ER_tumor,CHRAC1,0.1098449155688285,1
ER_tumor,CABIN1,0.1097751036286354,1
ER_tumor,SNAP47,0.1096842363476753,1
ER_tumor,CENPT,0.1096428483724594,1
ER_tumor,NRBF2,0.1096079647541046,1
ER_tumor,SH3BGRL3,0.1094326823949813,1
ER_tumor,STX6,0.1091549918055534,1
ER_tumor,DPF2,0.1091267243027687,1
ER_tumor,TMEM263,0.1091053634881973,1
ER_tumor,COQ7,0.1090214848518371,1
ER_tumor,NFIA,0.10901640355587,1
ER_tumor,DPH3,0.1089817807078361,1
ER_tumor,AKAP8,0.10890843719244,1
ER_tumor,CLDN3,0.1085852831602096,1
ER_tumor,FEM1C,0.1085013523697853,1
ER_tumor,GGA2,0.1084680408239364,1
ER_tumor,ATP6V1A,0.1082198545336723,1
ER_tumor,NAMPT,0.1081122010946273,1
ER_tumor,WDFY2,0.1080622300505638,1
ER_tumor,UGCG,0.1080473288893699,1
ER_tumor,R3HDM4,0.1080102697014808,1
ER_tumor,RNF2,0.1077327132225036,1
ER_tumor,TIMP1,0.1077076643705368,1
ER_tumor,KMT5B,0.1074349209666252,1
ER_tumor,PHLDA2,0.107425183057785,1
ER_tumor,ATAD2,0.1073607057332992,1
ER_tumor,HELLS,0.1073607057332992,1
ER_tumor,EFTUD2,0.1070883721113205,1
ER_tumor,FAM160A2,0.1065958365797996,1
ER_tumor,FAR1,0.1064802110195159,1
ER_tumor,HDAC5,0.1063630655407905,1
ER_tumor,NTN4,0.1063059270381927,1
ER_tumor,CCDC91,0.1058395355939865,1
ER_tumor,KCTD20,0.1056632846593856,1
ER_tumor,ZFYVE16,0.1056581437587738,1
ER_tumor,SKIL,0.1056581437587738,1
ER_tumor,PHF1,0.1055864989757537,1
ER_tumor,DGCR2,0.1055658012628555,1
ER_tumor,RPRD2,0.1054872497916221,1
ER_tumor,SSB,0.1054278835654258,1
ER_tumor,DCTD,0.1051549464464187,1
ER_tumor,NDUFAF4,0.1051287874579429,1
ER_tumor,CDC123,0.1049540862441062,1
ER_tumor,KANSL3,0.1049220934510231,1
ER_tumor,KIAA2013,0.104812316596508,1
ER_tumor,TBCD,0.1047492548823356,1
ER_tumor,ZDHHC7,0.1046983823180198,1
ER_tumor,TMEM167B,0.1045804545283317,1
ER_tumor,THUMPD3-AS1,0.1045317575335502,1
ER_tumor,ZC3H4,0.1042935252189636,1
ER_tumor,ZNF146,0.1042935252189636,1
ER_tumor,EIF1B,0.1039847880601883,1
ER_tumor,SELENOK,0.1039129793643951,1
ER_tumor,TAX1BP3,0.103764921426773,1
ER_tumor,PRDX4,0.103732094168663,1
ER_tumor,WWP2,0.1037294641137123,1
ER_tumor,ALDH3A2,0.1036676466464996,1
ER_tumor,METAP1,0.1036676466464996,1
ER_tumor,CYB5D2,0.1036211475729942,1
ER_tumor,RNF20,0.1036211475729942,1
ER_tumor,CREBBP,0.1035587042570114,1
ER_tumor,NKAPD1,0.1035015434026718,1
ER_tumor,CALU,0.1034062206745147,1
ER_tumor,CHIC2,0.1033373400568962,1
ER_tumor,ICE2,0.1031379178166389,1
ER_tumor,FAM45A,0.1030908226966857,1
ER_tumor,TNRC6A,0.1030908226966857,1
ER_tumor,TM4SF1,0.1027872562408447,1
ER_tumor,CLU,0.1027872562408447,1
ER_tumor,SLC44A1,0.1026258468627929,1
ER_tumor,ARF6,0.1026161834597587,1
ER_tumor,ARL6IP5,0.1026161164045333,1
ER_tumor,JOSD1,0.1026011705398559,1
ER_tumor,CMTM6,0.1024933606386184,1
ER_tumor,XPO1,0.1024933606386184,1
ER_tumor,ACOT8,0.102448396384716,1
ER_tumor,BRAF,0.1023017093539238,1
ER_tumor,BMS1,0.1022240296006202,1
ER_tumor,PIGN,0.1021524220705032,1
ER_tumor,SRP68,0.1021053418517112,1
ER_tumor,ZYG11B,0.1021012514829635,1
ER_tumor,USP33,0.1021012514829635,1
ER_tumor,MAPK14,0.1020189523696899,1
ER_tumor,ASNSD1,0.1016838550567627,1
ER_tumor,HAT1,0.1016764491796493,1
ER_tumor,RNASEH2B,0.1016520634293556,1
ER_tumor,PPM1B,0.1016520634293556,1
ER_tumor,ERF,0.1016314849257469,1
ER_tumor,ASB1,0.1015520542860031,1
ER_tumor,PLEC,0.1013184487819671,1
ER_tumor,SAFB2,0.1013144552707672,1
ER_tumor,ENPP1,0.1012649685144424,1
ER_tumor,WNK1,0.1011728271842002,1
ER_tumor,CLTC,0.1011728271842002,1
ER_tumor,ARNT,0.1011442244052887,1
ER_tumor,C1orf131,0.1011442244052887,1
ER_tumor,DEGS2,0.1009183302521705,1
ER_tumor,FASN,0.1009183302521705,1
ER_tumor,SDE2,0.1007843688130378,1
ER_tumor,CPD,0.1005363836884498,1
ER_tumor,PXN,0.1005285829305648,1
ER_tumor,AKIP1,0.1004302948713302,1
ER_tumor,RALGDS,0.1003174111247062,1
ER_tumor,GSDMD,0.1001043170690536,1
HER2_tumor,DOCK2,13.09891141951084,39
HER2_tumor,SPN,11.02662818133831,32
HER2_tumor,JAML,10.962821170687675,35
HER2_tumor,CD48,10.080114886164663,28
HER2_tumor,GPR65,10.077547535300257,32
HER2_tumor,SELPLG,9.9011599868536,27
HER2_tumor,CD53,9.152412980794908,26
HER2_tumor,TEAD1,9.023217141628264,31
HER2_tumor,COX7A1,8.520939484238625,27
HER2_tumor,FBN1,8.091270700097084,27
HER2_tumor,FSTL1,7.744064480066299,26
HER2_tumor,CD37,7.690879985690117,24
HER2_tumor,NCKAP1L,7.495778024196625,25
HER2_tumor,AC004687.1,7.299754500389099,22
HER2_tumor,WWTR1,7.260321214795113,24
HER2_tumor,SPARCL1,7.155105486512184,22
HER2_tumor,BIN2,7.057560548186302,21
HER2_tumor,FBRS,7.001906931400299,24
HER2_tumor,SASH3,6.895127952098846,20
HER2_tumor,MAP1B,6.807700127363205,24
HER2_tumor,BGN,6.78680245578289,23
HER2_tumor,DOK2,6.737885072827339,19
HER2_tumor,SPARC,6.635943382978439,22
HER2_tumor,CYTH4,6.513695821166039,20
HER2_tumor,HERC1,6.28909595310688,23
HER2_tumor,COL4A2,6.10960179567337,19
HER2_tumor,FERMT3,6.100708842277527,19
