condition,gene_a,gene_b,weight
Normal_BRCA1_-_pre-neoplastic,IL1R1,MEDAG,0.429686039686203
Normal_BRCA1_-_pre-neoplastic,HSPB11,ZBTB7A,0.4295388460159302
Normal_BRCA1_-_pre-neoplastic,HIVEP1,ING2,0.4295383095741272
Normal_BRCA1_-_pre-neoplastic,USP7,ASXL1,0.4294779598712921
Normal_BRCA1_-_pre-neoplastic,MMP14,SNAPC1,0.4294640719890594
Normal_BRCA1_-_pre-neoplastic,CREBRF,DENND4A,0.4292652010917663
Normal_BRCA1_-_pre-neoplastic,PIK3CA,PDS5B,0.4292609095573425
Normal_BRCA1_-_pre-neoplastic,SACS,ITSN1,0.4292224943637848
Normal_BRCA1_-_pre-neoplastic,OXSR1,NUDT3,0.4291960597038269
Normal_BRCA1_-_pre-neoplastic,KRT7,EPCAM,0.4291917979717254
Normal_BRCA1_-_pre-neoplastic,RANBP2,SEPHS2,0.4289988875389099
Normal_BRCA1_-_pre-neoplastic,WDR26,ZC3H14,0.4289255440235138
Normal_BRCA1_-_pre-neoplastic,TOB2,CREBZF,0.4289076626300812
Normal_BRCA1_-_pre-neoplastic,ERVK3-1,ETV3,0.4287489950656891
Normal_BRCA1_-_pre-neoplastic,LRRC8A,COX7A1,0.4287111461162567
Normal_BRCA1_-_pre-neoplastic,HYPK,CREB5,0.4286836981773376
Normal_BRCA1_-_pre-neoplastic,SNX25,CHST12,0.4286724925041199
Normal_BRCA1_-_pre-neoplastic,ANP32E,BRMS1L,0.4285589456558227
Normal_BRCA1_-_pre-neoplastic,CTDSPL2,PHLPP2,0.4285504221916199
Normal_BRCA1_-_pre-neoplastic,USP38,KIAA1586,0.4284934103488922
Normal_BRCA1_-_pre-neoplastic,ADH5,CHD3,0.42847740650177
Normal_BRCA1_-_pre-neoplastic,USP7,ERICH1,0.4284547567367553
Normal_BRCA1_-_pre-neoplastic,SPART,SACS,0.4284257292747497
Normal_BRCA1_-_pre-neoplastic,THUMPD1,EP300,0.4284172058105469
Normal_BRCA1_-_pre-neoplastic,ANKRD49,DCAF16,0.4283663332462311
Normal_BRCA1_-_pre-neoplastic,TBC1D15,TEX10,0.4282938838005066
Normal_BRCA1_-_pre-neoplastic,NF1,THUMPD1,0.4282179772853851
Normal_BRCA1_-_pre-neoplastic,WRN,EPB41L2,0.4280829727649688
Normal_BRCA1_-_pre-neoplastic,NES,KIF13A,0.4280172288417816
Normal_BRCA1_-_pre-neoplastic,ADH5,NSUN6,0.4279866218566894
Normal_BRCA1_-_pre-neoplastic,MAL2,CLDN4,0.4279772937297821
Normal_BRCA1_-_pre-neoplastic,ZBTB7A,SGTA,0.4279365837574005
Normal_BRCA1_-_pre-neoplastic,PTPRB,CLEC14A,0.4278053939342499
Normal_BRCA1_-_pre-neoplastic,TTN-AS1,SPG11,0.4277213513851166
Normal_BRCA1_-_pre-neoplastic,USP38,KDM3A,0.4277210831642151
Normal_BRCA1_-_pre-neoplastic,CCDC66,SLC25A38,0.4277168214321136
Normal_BRCA1_-_pre-neoplastic,TRPM7,HSF2,0.4276870191097259
Normal_BRCA1_-_pre-neoplastic,TIPARP,WDR47,0.4276497960090637
Normal_BRCA1_-_pre-neoplastic,NXF1,NBL1,0.4276455342769623
Normal_BRCA1_-_pre-neoplastic,GIGYF1,OXR1,0.4276346266269684
Normal_BRCA1_-_pre-neoplastic,JADE1,NPIPB5,0.4275934100151062
Normal_BRCA1_-_pre-neoplastic,ODR4,CCNT2,0.4275508522987366
Normal_BRCA1_-_pre-neoplastic,KAT8,TWISTNB,0.4274923801422119
Normal_BRCA1_-_pre-neoplastic,UTP25,SLK,0.427483320236206
Normal_BRCA1_-_pre-neoplastic,FCF1,TMEM64,0.4274410605430603
Normal_BRCA1_-_pre-neoplastic,RRAGB,BCL6,0.4274397194385528
Normal_BRCA1_-_pre-neoplastic,F2RL3,TLL1,0.4274195432662964
Normal_BRCA1_-_pre-neoplastic,TIPARP,ETV3,0.4274099469184875
Normal_BRCA1_-_pre-neoplastic,ADAM17,SART3,0.4273913502693176
Normal_BRCA1_-_pre-neoplastic,EFNB1,NES,0.4273860454559326
Normal_BRCA1_-_pre-neoplastic,UTP25,RPAP3,0.4273658394813537
Normal_BRCA1_-_pre-neoplastic,MORC3,CCDC93,0.4272988736629486
Normal_BRCA1_-_pre-neoplastic,KRT23,MMP7,0.4272983372211456
Normal_BRCA1_-_pre-neoplastic,RCL1,PDE12,0.4272855818271637
Normal_BRCA1_-_pre-neoplastic,RNF19A,S100PBP,0.4272728264331817
Normal_BRCA1_-_pre-neoplastic,FBXL3,TOPORS,0.4272595345973968
Normal_BRCA1_-_pre-neoplastic,ATXN1,SMARCC2,0.4272552728652954
Normal_BRCA1_-_pre-neoplastic,GABPB1-AS1,EP300,0.4272292554378509
Normal_BRCA1_-_pre-neoplastic,RCHY1,AFTPH,0.4271947145462036
Normal_BRCA1_-_pre-neoplastic,ZBTB7A,LARP7,0.4271822273731231
Normal_BRCA1_-_pre-neoplastic,ZBED5,DNAJA4,0.4270695745944977
Normal_BRCA1_-_pre-neoplastic,TMEM47,WLS,0.4270223081111908
Normal_BRCA1_-_pre-neoplastic,BCAR1,COX7A1,0.426962286233902
Normal_BRCA1_-_pre-neoplastic,THUMPD1,ADNP,0.4267679452896118
Normal_BRCA1_-_pre-neoplastic,RC3H1,KIFAP3,0.4267475008964538
Normal_BRCA1_-_pre-neoplastic,SEMA4C,COX7A1,0.4267390072345733
Normal_BRCA1_-_pre-neoplastic,RHOJ,CLDN5,0.4267222881317138
Normal_BRCA1_-_pre-neoplastic,NUP153,TLE4,0.4267185628414154
Normal_BRCA1_-_pre-neoplastic,TRPM7,ARMT1,0.4267148673534393
Normal_BRCA1_-_pre-neoplastic,PKNOX1,ADNP,0.4266991913318634
Normal_BRCA1_-_pre-neoplastic,SNHG10,COX7A1,0.4266119003295898
Normal_BRCA1_-_pre-neoplastic,AFTPH,VPS53,0.4265275299549103
Normal_BRCA1_-_pre-neoplastic,ZBTB21,CCNT2,0.4264890551567077
Normal_BRCA1_-_pre-neoplastic,NPIPB5,TCF7,0.4264041781425476
Normal_BRCA1_-_pre-neoplastic,NFIA,NET1,0.426370233297348
Normal_BRCA1_-_pre-neoplastic,UPF3B,MITD1,0.426362544298172
Normal_BRCA1_-_pre-neoplastic,OGT,VAMP4,0.426356703042984
Normal_BRCA1_-_pre-neoplastic,NQO2,PTGR1,0.4262281060218811
Normal_BRCA1_-_pre-neoplastic,PCGF1,THG1L,0.4262071549892425
Normal_BRCA1_-_pre-neoplastic,EGR3,MYL9,0.4261499047279358
Normal_BRCA1_-_pre-neoplastic,SGMS2,TDRP,0.4261292219161987
Normal_BRCA1_-_pre-neoplastic,NFIA,RHOU,0.4261265695095062
Normal_BRCA1_-_pre-neoplastic,UBR4,SPRTN,0.4261186122894287
Normal_BRCA1_-_pre-neoplastic,WRAP73,B3GAT2,0.4260512888431549
Normal_BRCA1_-_pre-neoplastic,HEXIM1,BAG3,0.4259977638721466
Normal_BRCA1_-_pre-neoplastic,BAG5,PISD,0.4259945750236511
Normal_BRCA1_-_pre-neoplastic,RRP12,WRN,0.4259771108627319
Normal_BRCA1_-_pre-neoplastic,UPF3B,XPA,0.425693154335022
Normal_BRCA1_-_pre-neoplastic,PTEN,SLMAP,0.4256690442562103
Normal_BRCA1_-_pre-neoplastic,SNAPC1,GPATCH11,0.4256555438041687
Normal_BRCA1_-_pre-neoplastic,ARL13B,NXF1,0.425568163394928
Normal_BRCA1_-_pre-neoplastic,EED,CHRAC1,0.4255223870277405
Normal_BRCA1_-_pre-neoplastic,FSTL1,ICAM1,0.4255078136920929
Normal_BRCA1_-_pre-neoplastic,CEP290,DBF4,0.4252789318561554
Normal_BRCA1_-_pre-neoplastic,LIMS1,SPSB1,0.4252278506755829
Normal_BRCA1_-_pre-neoplastic,RNF217,SGMS2,0.4252233505249023
Normal_BRCA1_-_pre-neoplastic,C2CD4B,GIMAP8,0.4252170026302337
Normal_BRCA1_-_pre-neoplastic,NFX1,BAG4,0.4251834154129028
Normal_BRCA1_-_pre-neoplastic,RCHY1,ZBTB43,0.4250334799289703
Normal_BRCA1_-_pre-neoplastic,ELK4,TUT7,0.4250049293041229
Normal_BRCA1_-_pre-neoplastic,TERF1,PPRC1,0.4249980449676513
Normal_BRCA1_-_pre-neoplastic,WHAMM,PNMA1,0.4248886108398437
Normal_BRCA1_-_pre-neoplastic,ASXL1,RLF,0.4248568713665008
Normal_BRCA1_-_pre-neoplastic,EGFLAM,LPAR1,0.4248338937759399
Normal_BRCA1_-_pre-neoplastic,SIN3A,TSC22D2,0.4247739017009735
Normal_BRCA1_-_pre-neoplastic,TMEM47,KIF13A,0.4247361123561859
Normal_BRCA1_-_pre-neoplastic,RNF146,PNMA1,0.4246832728385925
Normal_BRCA1_-_pre-neoplastic,BAG5,VPS53,0.4246063828468323
Normal_BRCA1_-_pre-neoplastic,TWSG1,UAP1,0.4245274066925049
Normal_BRCA1_-_pre-neoplastic,INAFM1,MEPCE,0.4245031177997589
Normal_BRCA1_-_pre-neoplastic,TOB2,SLC38A2,0.4244035482406616
Normal_BRCA1_-_pre-neoplastic,GTF2B,ADI1,0.4242264330387115
Normal_BRCA1_-_pre-neoplastic,RANBP2,PDE12,0.424202412366867
Normal_BRCA1_-_pre-neoplastic,WDR26,SAMD4A,0.424125075340271
Normal_BRCA1_-_pre-neoplastic,BRWD1,ZBTB43,0.4241089820861816
Normal_BRCA1_-_pre-neoplastic,ADNP,SMAD5,0.4240678250789642
Normal_BRCA1_-_pre-neoplastic,PTEN,SEPHS2,0.42401322722435
Normal_BRCA1_-_pre-neoplastic,ADAL,MID1IP1,0.4240005612373352
Normal_BRCA1_-_pre-neoplastic,SART3,POR,0.4239965975284576
Normal_BRCA1_-_pre-neoplastic,MTF2,ARL2BP,0.4239702224731445
Normal_BRCA1_-_pre-neoplastic,SEMA4C,FOXC1,0.4238454699516296
Normal_BRCA1_-_pre-neoplastic,PPTC7,SLC38A2,0.4238119721412658
Normal_BRCA1_-_pre-neoplastic,USP7,CDK13,0.4237531721591949
Normal_BRCA1_-_pre-neoplastic,MAFF,HSPD1,0.4237397313117981
Normal_BRCA1_-_pre-neoplastic,MTIF3,TNRC6B,0.4237334132194519
Normal_BRCA1_-_pre-neoplastic,EAF1,DGKE,0.4237304925918579
Normal_BRCA1_-_pre-neoplastic,BEX3,ORC4,0.4237244427204132
Normal_BRCA1_-_pre-neoplastic,BRWD1,VAMP4,0.4236337542533874
Normal_BRCA1_-_pre-neoplastic,KIN,ZCCHC8,0.4235923886299133
Normal_BRCA1_-_pre-neoplastic,GTF2B,TFRC,0.4234223961830139
Normal_BRCA1_-_pre-neoplastic,CHORDC1,SPIN1,0.4233918488025665
Normal_BRCA1_-_pre-neoplastic,CHKA,KDM3A,0.4233676195144653
Normal_BRCA1_-_pre-neoplastic,FER,CEP164,0.423265665769577
Normal_BRCA1_-_pre-neoplastic,OXSR1,PISD,0.4232158958911896
Normal_BRCA1_-_pre-neoplastic,TFRC,UTP4,0.4230745136737823
Normal_BRCA1_-_pre-neoplastic,UBR4,HCG18,0.4230434596538543
Normal_BRCA1_-_pre-neoplastic,SART3,ERVK3-1,0.4230394959449768
Normal_BRCA1_-_pre-neoplastic,RIT1,CAMK2D,0.4229805469512939
Normal_BRCA1_-_pre-neoplastic,TRNT1,CCP110,0.4229426383972168
Normal_BRCA1_-_pre-neoplastic,TFRC,HSPD1,0.4227708280086517
Normal_BRCA1_-_pre-neoplastic,KIN,SART3,0.4227637052536011
Normal_BRCA1_-_pre-neoplastic,TRPM7,STK3,0.4227426648139953
Normal_BRCA1_-_pre-neoplastic,PI3,ALDH1A3,0.4227389991283417
Normal_BRCA1_-_pre-neoplastic,GABPB1-AS1,CFAP36,0.4226890206336975
Normal_BRCA1_-_pre-neoplastic,BHLHE40,BAIAP2,0.4226692914962768
Normal_BRCA1_-_pre-neoplastic,TPP2,ZNF264,0.4226272106170654
Normal_BRCA1_-_pre-neoplastic,MSANTD3,EPB41L2,0.422558844089508
Normal_BRCA1_-_pre-neoplastic,TPP2,DGKE,0.4224978387355804
Normal_BRCA1_-_pre-neoplastic,SNHG10,AC068491.3,0.4224591851234436
Normal_BRCA1_-_pre-neoplastic,PPARG,FOXF1,0.4224244952201843
Normal_BRCA1_-_pre-neoplastic,ADNP2,B3GALNT2,0.4224223792552948
Normal_BRCA1_-_pre-neoplastic,NUP107,ZNF274,0.4224152863025665
Normal_BRCA1_-_pre-neoplastic,HEATR1,SPRED1,0.4224021434783935
Normal_BRCA1_-_pre-neoplastic,CDK13,MCM7,0.4223871529102325
Normal_BRCA1_-_pre-neoplastic,TMEM251,PCGF1,0.422292560338974
Normal_BRCA1_-_pre-neoplastic,CLU,PLK2,0.4222578704357147
Normal_BRCA1_-_pre-neoplastic,SIAH1,FBXO30,0.4222376346588135
Normal_BRCA1_-_pre-neoplastic,ZNF703,COL6A1,0.4220450520515442
Normal_BRCA1_-_pre-neoplastic,NFAT5,BMP2K,0.4220206439495086
Normal_BRCA1_-_pre-neoplastic,TP53BP2,ABHD17B,0.4220025241374969
Normal_BRCA1_-_pre-neoplastic,ARID1A,SPRTN,0.421978622674942
Normal_BRCA1_-_pre-neoplastic,PIP5K1A,STK3,0.4219694435596466
Normal_BRCA1_-_pre-neoplastic,IGFBP4,NAF1,0.4218904078006744
Normal_BRCA1_-_pre-neoplastic,SIN3A,SARNP,0.4218665063381195
Normal_BRCA1_-_pre-neoplastic,RNF19B,KLF2,0.421866238117218
Normal_BRCA1_-_pre-neoplastic,AFTPH,KDM5B,0.4218077063560486
Normal_BRCA1_-_pre-neoplastic,IRF6,KRT6B,0.4217599332332611
Normal_BRCA1_-_pre-neoplastic,TLE4,PTTG1,0.4217517971992492
Normal_BRCA1_-_pre-neoplastic,SNN,RNF168,0.4217118918895721
Normal_BRCA1_-_pre-neoplastic,PDGFA,FOXC1,0.4217084944248199
Normal_BRCA1_-_pre-neoplastic,CWC22,NOL8,0.4216494262218475
Normal_BRCA1_-_pre-neoplastic,PLPP3,IGFBP7,0.4215759634971618
Normal_BRCA1_-_pre-neoplastic,RCL1,FAM210A,0.421417772769928
Normal_BRCA1_-_pre-neoplastic,SLIT2,FST,0.421397864818573
Normal_BRCA1_-_pre-neoplastic,SH3BP5,GOLIM4,0.4213878810405731
Normal_BRCA1_-_pre-neoplastic,PPTC7,TENT4A,0.4213107824325561
Normal_BRCA1_-_pre-neoplastic,SLC37A3,UBQLN2,0.4213073849678039
Normal_BRCA1_-_pre-neoplastic,TCEAL9,TFB2M,0.4212840497493744
Normal_BRCA1_-_pre-neoplastic,TRNT1,SELENOI,0.4212712049484253
Normal_BRCA1_-_pre-neoplastic,FAM208B,CDC27,0.4211967289447784
Normal_BRCA1_-_pre-neoplastic,PI3,KRT15,0.4210560023784637
Normal_BRCA1_-_pre-neoplastic,B3GALNT2,WASF1,0.4210481345653534
Normal_BRCA1_-_pre-neoplastic,CTR9,ZC3H14,0.4209896922111511
Normal_BRCA1_-_pre-neoplastic,CAMK2D,HIVEP1,0.4209896922111511
Normal_BRCA1_-_pre-neoplastic,KAT8,HSPD1,0.4209603369235992
Normal_BRCA1_-_pre-neoplastic,TERF1,TLE4,0.4209422767162323
Normal_BRCA1_-_pre-neoplastic,PGRMC1,ZC3H14,0.4208859503269195
Normal_BRCA1_-_pre-neoplastic,RRAGB,ORC4,0.4208668172359466
Normal_BRCA1_-_pre-neoplastic,LRRC32,HMOX1,0.4206978976726532
Normal_BRCA1_-_pre-neoplastic,KRT7,SFN,0.4205245971679687
Normal_BRCA1_-_pre-neoplastic,ANGPTL2,ITIH5,0.420480877161026
Normal_BRCA1_-_pre-neoplastic,FBXO30,FOXC1,0.4204107522964477
Normal_BRCA1_-_pre-neoplastic,IPO9,BAG5,0.4204013347625732
Normal_BRCA1_-_pre-neoplastic,ATG14,MON2,0.4203463792800903
Normal_BRCA1_-_pre-neoplastic,MEPCE,TRMO,0.4203346073627472
Normal_BRCA1_-_pre-neoplastic,LONRF2,TAC1,0.420331209897995
Normal_BRCA1_-_pre-neoplastic,NFAT5,RIT1,0.4202691912651062
Normal_BRCA1_-_pre-neoplastic,CAPN7,PHTF2,0.4202522039413452
Normal_BRCA1_-_pre-neoplastic,GPATCH2L,PDE12,0.4202364981174469
Normal_BRCA1_-_pre-neoplastic,EGFLAM,TAC1,0.4201956987380981
Normal_BRCA1_-_pre-neoplastic,RICTOR,SNRNP200,0.420193076133728
Normal_BRCA1_-_pre-neoplastic,RBM4B,ZSWIM6,0.4201889038085937
Normal_BRCA1_-_pre-neoplastic,CEBPD,HSPD1,0.4201606512069702
Normal_BRCA1_-_pre-neoplastic,MYCT1,CLDN5,0.4201467931270599
Normal_BRCA1_-_pre-neoplastic,PDGFRL,BMP4,0.4201441705226898
Normal_BRCA1_-_pre-neoplastic,PDP1,ZSWIM6,0.4201232492923736
Normal_BRCA1_-_pre-neoplastic,SGMS2,KIF13A,0.4200766980648041
Normal_BRCA1_-_pre-neoplastic,SPART,OTUD7B,0.420075386762619
Normal_BRCA1_-_pre-neoplastic,ZFC3H1,RLF,0.4200155138969421
Normal_BRCA1_-_pre-neoplastic,PDE12,ISCA1,0.4199661016464233
Normal_BRCA1_-_pre-neoplastic,CLDN4,MMP7,0.4198971092700958
Normal_BRCA1_-_pre-neoplastic,IPO9,LARP7,0.4198777675628662
Normal_BRCA1_-_pre-neoplastic,OTUD7B,MSANTD3,0.4197847247123718
Normal_BRCA1_-_pre-neoplastic,PHACTR4,AC093673.1,0.4197288155555725
Normal_BRCA1_-_pre-neoplastic,SLK,RIT1,0.4196459949016571
Normal_BRCA1_-_pre-neoplastic,INO80D,KLHL21,0.4196258783340454
Normal_BRCA1_-_pre-neoplastic,IRF6,KRT14,0.4195984601974487
Normal_BRCA1_-_pre-neoplastic,AF117829.1,KDM3A,0.4195919334888458
Normal_BRCA1_-_pre-neoplastic,OGT,CSGALNACT2,0.4194762110710144
Normal_BRCA1_-_pre-neoplastic,ZNF407,ANKRD26,0.4194670915603637
Normal_BRCA1_-_pre-neoplastic,RANBP2,HERC4,0.419438898563385
Normal_BRCA1_-_pre-neoplastic,SLC41A1,SNAPC1,0.4193746447563171
Normal_BRCA1_-_pre-neoplastic,SLCO3A1,CYB5D2,0.4193712770938873
Normal_BRCA1_-_pre-neoplastic,LHFPL6,RELT,0.4193159341812134
Normal_BRCA1_-_pre-neoplastic,USP7,NOL9,0.4193148910999298
Normal_BRCA1_-_pre-neoplastic,EMCN,VWF,0.4193054735660553
Normal_BRCA1_-_pre-neoplastic,THOC1,GPR89A,0.4192772805690765
Normal_BRCA1_-_pre-neoplastic,SIRT1,RELT,0.4191734194755554
Normal_BRCA1_-_pre-neoplastic,DPP8,APOL2,0.4191329777240753
Normal_BRCA1_-_pre-neoplastic,FBXO30,ZBTB21,0.4191165268421173
Normal_BRCA1_-_pre-neoplastic,ZBTB7A,TRAPPC6B,0.4190620183944702
Normal_BRCA1_-_pre-neoplastic,ADNP2,AMFR,0.419058084487915
Normal_BRCA1_-_pre-neoplastic,OGT,PDE12,0.4190361797809601
Normal_BRCA1_-_pre-neoplastic,RBFOX2,PXDC1,0.4189873933792114
Normal_BRCA1_-_pre-neoplastic,MAFF,ASXL1,0.418891429901123
Normal_BRCA1_-_pre-neoplastic,GPNMB,GPC3,0.4187881648540497
Normal_BRCA1_-_pre-neoplastic,SIN3A,SNIP1,0.4187626242637634
Normal_BRCA1_-_pre-neoplastic,CHORDC1,PKNOX1,0.4186502695083618
Normal_BRCA1_-_pre-neoplastic,CAMK2D,CPEB2,0.4186213314533233
Normal_BRCA1_-_pre-neoplastic,MYCT1,PCAT19,0.418595552444458
Normal_BRCA1_-_pre-neoplastic,ADAM17,UBTD2,0.4185574948787689
Normal_BRCA1_-_pre-neoplastic,FBXO30,SNHG10,0.4185134470462799
Normal_BRCA1_-_pre-neoplastic,UTP25,PIP5K1A,0.418500155210495
Normal_BRCA1_-_pre-neoplastic,TIPARP,CAMK2D,0.418394386768341
Normal_BRCA1_-_pre-neoplastic,PRPF4,NEPRO,0.4183652102947235
Normal_BRCA1_-_pre-neoplastic,IRF6,PRSS8,0.4182266891002655
Normal_BRCA1_-_pre-neoplastic,NEDD9,RASSF3,0.4182219803333282
Normal_BRCA1_-_pre-neoplastic,ACO1,MASTL,0.4181287884712219
Normal_BRCA1_-_pre-neoplastic,RCL1,PKNOX1,0.4181272089481354
Normal_BRCA1_-_pre-neoplastic,TMEM185B,MED27,0.4181199371814728
Normal_BRCA1_-_pre-neoplastic,TMEM263,GPR137B,0.4180977940559387
Normal_BRCA1_-_pre-neoplastic,SLK,PHACTR4,0.4180907607078552
Normal_BRCA1_-_pre-neoplastic,REL,RCL1,0.4180514812469482
Normal_BRCA1_-_pre-neoplastic,USP7,HSPD1,0.417947381734848
Normal_BRCA1_-_pre-neoplastic,PGRMC1,ERRFI1,0.4178841412067413
Normal_BRCA1_-_pre-neoplastic,ECI2,CENPT,0.4178245663642883
Normal_BRCA1_-_pre-neoplastic,ANKRD49,TSC2,0.4178081750869751
Normal_BRCA1_-_pre-neoplastic,ZMYM2,HERC4,0.4178047776222229
Normal_BRCA1_-_pre-neoplastic,GATAD2B,YY1AP1,0.4177868366241455
Normal_BRCA1_-_pre-neoplastic,SASH1,ANGPTL2,0.4177712202072143
Normal_BRCA1_-_pre-neoplastic,TMEM38B,MIS12,0.4177618622779846
Normal_BRCA1_-_pre-neoplastic,MYADM,CENPT,0.4177317023277282
Normal_BRCA1_-_pre-neoplastic,FBXO21,SPRTN,0.4176513254642486
Normal_BRCA1_-_pre-neoplastic,RANBP2,NF1,0.4175702035427093
Normal_BRCA1_-_pre-neoplastic,GJA1,DUSP6,0.4175634384155273
Normal_BRCA1_-_pre-neoplastic,OSMR-AS1,COL27A1,0.4175374507904053
Normal_BRCA1_-_pre-neoplastic,CHKA,HDX,0.4174742698669433
Normal_BRCA1_-_pre-neoplastic,COX7A1,TSHZ2,0.4174664914608001
Normal_BRCA1_-_pre-neoplastic,NFX1,RNPC3,0.4174217581748962
Normal_BRCA1_-_pre-neoplastic,ADAM17,NBL1,0.4174103438854217
Normal_BRCA1_-_pre-neoplastic,LGALS3BP,PRRX2,0.4173949956893921
Normal_BRCA1_-_pre-neoplastic,FBXO30,PANX1,0.4173775911331177
Normal_BRCA1_-_pre-neoplastic,UTRN,ZBTB10,0.4172676801681518
Normal_BRCA1_-_pre-neoplastic,A4GALT,TSHZ1,0.4172042906284332
Normal_BRCA1_-_pre-neoplastic,TRPM7,CENPT,0.4171346724033355
Normal_BRCA1_-_pre-neoplastic,NKIRAS1,MICALL2,0.417133629322052
Normal_BRCA1_-_pre-neoplastic,DDX28,WRN,0.4171320796012878
Normal_BRCA1_-_pre-neoplastic,SIAH1,NOC3L,0.4171060919761657
Normal_BRCA1_-_pre-neoplastic,F2RL3,PCAT19,0.417097270488739
Normal_BRCA1_-_pre-neoplastic,POP1,FEN1,0.4169811904430389
Normal_BRCA1_-_pre-neoplastic,ZBED5,TDRP,0.4168352782726288
Normal_BRCA1_-_pre-neoplastic,CSKMT,TRIM8,0.4168210029602051
Normal_BRCA1_-_pre-neoplastic,CTR9,FAM208B,0.4167888164520263
Normal_BRCA1_-_pre-neoplastic,LRRC8A,PDGFA,0.4167579412460327
Normal_BRCA1_-_pre-neoplastic,AMPD2,ZNF667,0.4167459905147552
Normal_BRCA1_-_pre-neoplastic,RBM15,ZNF559,0.4167418479919433
Normal_BRCA1_-_pre-neoplastic,ANP32E,MIS12,0.4167335331439972
Normal_BRCA1_-_pre-neoplastic,RAPGEF5,RDX,0.4167065620422363
Normal_BRCA1_-_pre-neoplastic,SLK,SNIP1,0.4166852831840515
Normal_BRCA1_-_pre-neoplastic,ADAL,C22orf46,0.4166839718818664
Normal_BRCA1_-_pre-neoplastic,ADAMTS12,LONRF2,0.4166570007801056
Normal_BRCA1_-_pre-neoplastic,KIN,ECI2,0.4165789186954498
Normal_BRCA1_-_pre-neoplastic,IBA57,ZNF746,0.4165430963039398
Normal_BRCA1_-_pre-neoplastic,CWC22,PDE12,0.4165280759334564
Normal_BRCA1_-_pre-neoplastic,ZC3HAV1,ZRANB1,0.4164997935295105
Normal_BRCA1_-_pre-neoplastic,PURA,EIF3J-DT,0.4164066910743713
Normal_BRCA1_-_pre-neoplastic,HELZ,THUMPD1,0.4163895845413208
Normal_BRCA1_-_pre-neoplastic,TFRC,TWISTNB,0.416379451751709
Normal_BRCA1_-_pre-neoplastic,USP7,TMEM41B,0.4163320064544678
Normal_BRCA1_-_pre-neoplastic,TRNT1,EEA1,0.4161842465400696
Normal_BRCA1_-_pre-neoplastic,PIK3CA,FASTKD5,0.4161487519741058
Normal_BRCA1_-_pre-neoplastic,TMEM185B,AC068491.3,0.4160614311695099
Normal_BRCA1_-_pre-neoplastic,REL,TERF1,0.4160557091236114
Normal_BRCA1_-_pre-neoplastic,CTDSPL2,USF3,0.4160438179969787
Normal_BRCA1_-_pre-neoplastic,RRP12,DDX19A,0.4160233438014984
Normal_BRCA1_-_pre-neoplastic,GTF2B,KATNA1,0.4160192012786865
Normal_BRCA1_-_pre-neoplastic,TACC1,CKS2,0.4159888923168182
Normal_BRCA1_-_pre-neoplastic,ASXL1,KCNQ1OT1,0.4159448444843292
Normal_BRCA1_-_pre-neoplastic,YY1AP1,MCM7,0.4158702492713928
Normal_BRCA1_-_pre-neoplastic,RFC2,TMEM67,0.4158560037612915
Normal_BRCA1_-_pre-neoplastic,MYADM,NBL1,0.4158549606800079
Normal_BRCA1_-_pre-neoplastic,ZNF771,WASF1,0.4157992899417877
Normal_BRCA1_-_pre-neoplastic,CPE,C1S,0.4157586395740509
Normal_BRCA1_-_pre-neoplastic,INTS4,KATNAL1,0.4156982898712158
Normal_BRCA1_-_pre-neoplastic,SHPRH,ASXL2,0.4156980514526367
Normal_BRCA1_-_pre-neoplastic,SACS,GPATCH11,0.4156884551048279
Normal_BRCA1_-_pre-neoplastic,NUP88,CCP110,0.4155580103397369
Normal_BRCA1_-_pre-neoplastic,TP53BP2,ADM,0.4155468642711639
Normal_BRCA1_-_pre-neoplastic,GRAMD2B,DST,0.4155189394950866
Normal_BRCA1_-_pre-neoplastic,PHC3,SPG11,0.4155034124851227
Normal_BRCA1_-_pre-neoplastic,CTR9,SAMD8,0.4154503643512726
Normal_BRCA1_-_pre-neoplastic,NFAT5,CENPT,0.4154309630393982
Normal_BRCA1_-_pre-neoplastic,RNF138,THAP9-AS1,0.4154105186462402
Normal_BRCA1_-_pre-neoplastic,CCNT1,AEBP2,0.4154097437858581
Normal_BRCA1_-_pre-neoplastic,NFAT5,EEA1,0.4153949916362762
Normal_BRCA1_-_pre-neoplastic,TRIM24,RIMKLB,0.4153248965740204
Normal_BRCA1_-_pre-neoplastic,SPTAN1,SERTAD3,0.4150153696537018
Normal_BRCA1_-_pre-neoplastic,EPS15L1,AKAP8,0.414997786283493
Normal_BRCA1_-_pre-neoplastic,OGN,HTRA3,0.4149006009101867
Normal_BRCA1_-_pre-neoplastic,MAFF,ATP6V1B2,0.4148804545402527
Normal_BRCA1_-_pre-neoplastic,KIN,TIPARP,0.4148468673229217
Normal_BRCA1_-_pre-neoplastic,PTEN,PRKCI,0.414824903011322
Normal_BRCA1_-_pre-neoplastic,SNHG10,CD3EAP,0.4148204922676086
Normal_BRCA1_-_pre-neoplastic,CHORDC1,ZC3H14,0.4147052764892578
Normal_BRCA1_-_pre-neoplastic,PDE12,MSH6,0.4146624207496643
Normal_BRCA1_-_pre-neoplastic,WDR55,GNPTAB,0.4146391749382019
Normal_BRCA1_-_pre-neoplastic,SWAP70,RNF19B,0.4146143794059753
