gene,weighted_degree,degree
MT-CO2,1.1257613897323608,3
MEG3,1.124585673213005,5
CREM,1.1244839280843735,6
CRY1,1.119682788848877,5
ARHGAP31,1.1162995249032974,5
PJA2,1.1135951280593872,5
PKIG,1.1128395944833755,5
CCNT1,1.106219545006752,6
TAGLN,1.1055012792348862,5
PLEKHG1,1.1050951331853867,5
TES,1.093077689409256,6
ENPP2,1.0910807102918625,5
PDGFRA,1.0901734828948975,6
SMARCA2,1.089206725358963,5
RALGAPA2,1.0852583646774292,5
SCNN1A,1.0841949731111526,5
TAOK2,1.0745413452386856,5
KLHL9,1.0720477849245071,4
YPEL2,1.0614412426948547,5
FBXO32,1.0553962290287018,5
KRT15,1.04777230322361,5
CARD8,1.0455292910337448,5
ANKRD50,1.0441309213638306,5
PIK3CA,1.0439949482679367,5
SERPINA3,1.0402673184871674,5
DOC2B,1.0392755717039108,5
HLA-DRB1,1.0387712717056274,5
AKR1C2,1.0350766032934189,4
GCNA,1.0308930277824402,5
KDM6A,1.0289719551801682,5
HSPA2,1.0247561931610107,5
COL4A1,1.02320995926857,3
CD74,1.0129039585590363,5
SHE,1.0120928883552551,4
PKP2,1.010603129863739,5
SDCBP,1.0095368921756744,4
ANKRD10,0.990884929895401,5
CTSV,0.9832997918128967,4
C11orf96,0.9801106750965118,5
RFTN1,0.9785763174295425,5
SOS1,0.9754119664430618,5
HECA,0.971723273396492,4
HLA-DRA,0.9618772864341736,4
SLC25A25,0.9583335965871811,5
FABP5,0.9563354104757309,5
CYP20A1,0.9547229111194611,4
DENND5A,0.9483856558799744,5
KCNMA1,0.943127766251564,5
AMMECR1L,0.9400975704193115,4
MSX1,0.9319676905870438,4
SOX7,0.9315786063671112,5
PLAC9,0.9313347190618515,5
HEXIM1,0.929970920085907,5
ME2,0.9264631122350693,5
RLF,0.9258860200643539,5
DSP,0.9233753979206085,4
TENT4B,0.9186046570539474,4
HLA-DPA1,0.9171632677316666,4
SERTAD1,0.9170098453760147,4
KDM3A,0.9132868051528931,4
LCORL,0.9126933962106705,4
CARD10,0.9102549105882645,4
CHST15,0.9080829322338104,4
CREBRF,0.9063236564397812,4
OTUD7B,0.9046911299228668,4
FOS,0.9010041207075119,4
SNAI2,0.8941221684217453,4
PLPP3,0.8853311091661453,4
GABRP,0.8851805925369263,4
PIGR,0.8822188079357147,4
ZNF654,0.8820147216320038,4
UFL1,0.8819987624883652,4
SCAMP1,0.8701237142086029,4
GTF3C1,0.8671046197414398,4
LCN2,0.8648278117179871,4
UBTF,0.8630840629339218,4
TSHZ1,0.853805884718895,4
MDM2,0.851735383272171,4
MAST4,0.8505679219961166,3
PAPPA,0.8503568321466446,4
GJA4,0.8496173322200775,3
SH2B3,0.8491292595863342,4
ERO1B,0.8489546477794647,4
KAT6B,0.846466988325119,4
BRD1,0.8458644151687622,4
CRIM1,0.8440586030483246,4
ATP11B,0.8324447125196457,4
LRRC1,0.8300745785236359,4
PHC2,0.8296510279178619,4
FMNL3,0.8262834399938583,4
KBTBD2,0.8244512230157852,4
SPAG9,0.822716549038887,4
IBA57,0.8224167376756668,4
INO80D,0.8207094520330429,4
SMS,0.819867804646492,4
MAN2A1,0.8187076300382614,4
CPE,0.8186196684837341,4
ACVR1B,0.8161259442567825,4
ZNF143,0.8133845627307892,3
FAT1,0.8077347278594971,4
RORA,0.8047867864370346,4
RIPK4,0.8046168237924576,4
SAA2,0.7999749928712845,3
ANKRD30A,0.7930209636688232,4
DHCR24,0.7871064990758896,4
MT1F,0.7860420197248459,4
CD276,0.7850577980279922,3
ITGA2,0.7800235897302628,4
VCAN,0.7792270630598068,4
PALLD,0.7765697240829468,4
CASP3,0.7741141617298126,4
LGR4,0.770393505692482,4
PRPF39,0.7702577114105225,3
TMEM273,0.7663455754518509,4
FNDC3A,0.765493243932724,3
ATP6V1A,0.7627775967121124,4
DUSP14,0.7602913975715637,3
SCAF4,0.7517154663801193,3
MUCL1,0.7436534613370895,3
ZBTB40,0.7400844246149063,3
CYP27B1,0.7343027889728546,4
SLC12A4,0.7331868410110474,4
MT-ATP6,0.7327398657798767,2
